Chave_Parcela_Idade;Talhao;Parcela;Idade_meses;Area_parc;Cova;Fuste;Fila;Viva;Falha;dap;altura;Dom;Hd;dg;Gi;G;treino;altura_reta;altura_parabola;altura_curtis;altura_stofells;altura_hericksen;altura_gompertz;altura_logistico;altura_chapman_richards;Estrato
PR5T11-3-56;PR5T11;3;56;280.32;12;1;2;1;0;18.3;23.4;D;23.6;15.45603736;0.026302199;7.362491388;1;23.36308337109906;23.67149343118333;21.454776447312366;22.776789249384386;22.565492053894722;23.63589063791875;23.65210963845493;23.39565681024967;PR5T11
PR5T11-3-26;PR5T11;3;26;280.32;3;1;1;1;0;7.3;9.4;N;11.5;7.733951125;0.004185387;1.675863504;1;10.556112346640571;11.177240406685213;10.833398772520004;10.730474002576852;10.05455559586948;11.051106496991062;11.017745751798879;10.279297668632179;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;1;1;1;1;0;13.8;18.7;N;20.4;14.86656031;0.014957123;7.058045005;1;18.123867952002406;17.669831183903867;18.50565027796508;18.076312795866443;18.72339211853582;17.741854087288264;17.761082432471433;18.174063404577044;PR5T11
PR5T11-4-47;PR5T11;4;47;314.28;3;1;1;1;0;16.6;22.3;N;23.53333333;16.58975588;0.021642432;8.253428123;1;21.383824212773657;21.25930327845723;20.4812007775412;21.0288199681527;21.238222859961738;21.28599197223436;21.32805631325989;21.441010481090572;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;4;1;1;1;0;9.3;11.8;N;12.4;9.469952481;0.006792909;2.863907778;1;12.884652532905752;12.900998516883048;13.833646246871465;13.084036466445536;13.350867624705984;12.886460649516096;12.85066868567353;12.766513063154992;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;6;1;1;1;0;14.2;19.3;N;20.4;14.86656031;0.015836769;7.058045005;1;18.58957598925544;18.15339028460959;18.82179188045532;18.504299278752125;19.11236845893024;18.223347517665108;18.248368485424766;18.64475264933366;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;27;1;4;1;0;10.5;12.5;D;12.4;9.469952481;0.008659015;2.863907778;1;14.281776644664859;14.052143891352198;15.318827667715826;14.451289670671441;15.0029827930179;14.081578036487572;14.05433652740988;14.23111887092251;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;13;1;2;1;0;10.2;12.3;D;12.4;9.469952481;0.008171282;2.863907778;1;13.932495616725081;13.756138683866517;14.966845466535142;14.112257849110573;14.608368330476509;13.776098584091649;13.746094261126933;13.866700081935376;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;9;1;2;1;0;11.7;18.6;N;23.53333333;15.45303057;0.010751315;7.625893871;1;15.678900756423966;15.290957147084185;16.61228984643033;15.790479871723802;16.476120911968785;15.348622155439427;15.3358498366053;15.678180579350336;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;7;1;2;1;0;17.2;20.2;D;20.06666667;14.21238896;0.023235219;5.564508798;1;22.082386268653206;22.09057395270841;20.84150027298066;21.64929193775646;21.721584134957702;22.098280363629744;22.13619342561289;22.13318895469448;PR5T11
PR5T11-4-26;PR5T11;4;26;314.28;4;1;1;1;0;10.7;13.3;N;13.9;10.66934862;0.008992024;3.413738065;1;14.514630663291376;14.252524719997608;15.546806999047488;14.676335438294013;15.259844106392023;14.287727989739496;14.262538130026458;14.47345490077093;PR5T11
PR5T11-1-47;PR5T11;1;47;285.1;7;1;2;1;0;20.3;25.5;D;25.2;16.78195459;0.032365473;7.758499697;1;25.691623557364238;26.734621949563397;22.435046440843813;24.796073432284565;23.977455534955794;26.591355559439293;26.502693119553047;25.670973978606284;PR5T11
PR5T11-4-47;PR5T11;4;47;314.28;31;1;5;1;0;18.8;23.5;D;23.53333333;16.58975588;0.027759113;8.253428123;1;23.94521841766535;24.41444538336615;21.7150966153862;23.28520013458288;22.932448119099632;24.355474031674465;24.35441567301305;23.9668385966002;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;9;1;2;1;0;14.9;18.2;N;19.13333333;14.38180669;0.017436625;6.374635778;1;19.404565054448252;19.0230576929878;19.345707196564337;19.248079030843513;19.767427610946797;19.085826183008724;19.11967198229445;19.465130217059645;PR5T11
PR5T11-1-47;PR5T11;1;47;285.1;3;1;1;1;0;17.5;23.1;N;25.2;16.78195459;0.024052819;7.758499697;1;22.431667296592984;22.514428153702397;21.014594359293078;21.958052898196645;21.956977534143647;22.51141890624885;22.545388297245513;22.47832004116601;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;9;1;2;1;0;5.6;11.7;N;20.06666667;14.21238896;0.002463009;5.564508798;1;8.57685318831517;9.903515100914012;7.671700966787239;8.636286916093441;6.44557864476435;9.640479956078915;9.626684451598194;8.10823521452357;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;2;1;1;1;0;15.1;21.3;N;23.53333333;15.45303057;0.017907864;7.625893871;1;19.63741907307477;19.2770133379605;19.488944278720385;19.459414946794915;19.948940243111423;19.336900513918817;19.37284061741367;19.698770961808485;PR5T11
PR5T11-3-36;PR5T11;3;36;280.32;5;1;1;1;0;11.4;12.8;N;13.76666667;11.99886358;0.010207035;4.43719703;1;15.32961972848419;14.973034969282798;16.30509459650485;15.45811493284477;16.122510232624307;15.025060644433179;15.00822704675244;15.317943902683089;PR5T11
PR5T11-2-36;PR5T11;2;36;319.72;2;1;1;1;0;12.8;15.7;N;16.76666667;13.18790238;0.012867964;5.554115118;1;16.959597858869817;16.503549763308985;17.656362422878715;16.996318390204415;17.69935720063338;16.57410725761844;16.577827442610097;16.99094216178365;PR5T11
PR5T11-3-36;PR5T11;3;36;280.32;1;1;1;1;0;9.4;11.7;N;13.76666667;11.99886358;0.006939778;4.43719703;1;13.00107954221901;12.993578872068355;13.965590369562817;13.19914435177223;13.496465223597689;12.983334289404887;12.947988420603991;12.889290912825471;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;28;1;5;1;0;16.3;20.3;D;20.4;14.86656031;0.020867244;7.058045005;1;21.03454318483388;20.85188680520003;20.293621087450592;20.717067133748067;20.989950099137793;20.88684512680156;20.92935209760591;21.09393775493754;PR5T11
PR5T11-1-26;PR5T11;1;26;285.1;4;1;1;1;0;10.7;13.0;N;13.9;11.21444381;0.008992024;2.771648356;1;14.514630663291376;14.252524719997608;15.546806999047488;14.676335438294013;15.259844106392023;14.287727989739496;14.262538130026458;14.47345490077093;PR5T11
PR5T11-4-56;PR5T11;4;56;314.28;14;1;3;1;0;20.9;27.1;D;26.86666667;17.54066703;0.034306977;9.226704083;1;26.390185613243787;27.701047274094783;22.699889144022517;25.394699221021707;24.373985871925683;27.517915724727867;27.376200479379968;26.348864255830087;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;2;1;1;1;0;9.5;15.7;N;19.13333333;14.38180669;0.007088218;6.374635778;1;13.11750655153227;13.086768031984654;14.095975649174738;13.31403076385254;13.640522078248114;13.080700004065998;13.045851107782376;13.011931448888715;PR5T11
PR5T11-1-26;PR5T11;1;26;285.1;10;1;2;1;0;11.5;13.5;N;13.9;11.21444381;0.010386891;2.771648356;1;15.446046737797449;15.078400223818935;16.408631964483053;15.569077193870791;16.241403964159623;15.132408907087555;15.116900919883927;15.438132367096557;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;5;1;1;1;0;14.9;19.7;N;20.4;14.86656031;0.017436625;7.058045005;1;19.404565054448252;19.0230576929878;19.345707196564337;19.248079030843513;19.767427610946797;19.085826183008724;19.11967198229445;19.465130217059645;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;27;1;4;1;0;16.5;20.4;D;20.4;14.86656031;0.021382465;7.058045005;1;21.267397203460394;21.122888982640504;20.419241423395615;20.925016582388835;21.15596734849929;21.15242463537456;21.19474761973867;21.325393552932265;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;8;1;2;1;0;16.1;22.5;N;23.53333333;15.45303057;0.020358306;7.625893871;1;20.80168916620736;20.583319846683523;20.165681571305594;20.50865525325456;20.8218832023558;20.62333916051289;20.665612963608115;20.862182692985638;PR5T11
PR5T11-4-26;PR5T11;4;26;314.28;7;1;2;1;0;10.0;12.8;N;13.9;10.66934862;0.007853982;3.413738065;1;13.699641598098564;13.561845902531026;14.725281145947406;13.885234861029408;14.338790299008792;13.574935073519132;13.543310390639634;13.623129028294624;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;5;1;1;1;0;6.6;12.3;N;20.06666667;14.21238896;0.003421194;5.564508798;1;9.74112328144776;10.631457115194708;9.602905633608763;9.880190769403761;8.682276456058673;10.453928733256257;10.426700860201443;9.392576824664784;PR5T11
PR5T11-4-56;PR5T11;4;56;314.28;1;1;1;1;0;19.0;26.3;N;26.86666667;17.54066703;0.028352874;9.226704083;1;24.17807243629187;24.715887797356217;21.81622915219169;23.48787638591692;23.076504973750055;24.64691574745525;24.63743821900279;24.194861172360298;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;14;1;3;1;0;16.2;19.2;D;19.06666667;14.24330252;0.020611989;6.083811928;1;20.91811617552062;20.71729892357628;20.229945065490604;20.612919417721738;20.906176014888977;20.754832957178756;20.79727347077937;20.978097885822024;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;8;1;2;1;0;14.4;18.7;N;20.06666667;14.21238896;0.016286016;5.564508798;1;18.82243000788196;18.398822663348405;18.975184717433287;18.717471554011393;19.30276660776118;18.46718784751286;18.49493051924146;18.879571882172687;PR5T11
PR5T11-1-26;PR5T11;1;26;285.1;1;1;1;1;0;9.7;12.3;N;13.9;11.21444381;0.007389811;2.771648356;1;13.350360570158786;13.274972766010226;14.352157245394713;13.543150109093816;13.924141622801123;13.276910587208723;13.243205663901346;13.25680692273961;PR5T11
PR5T11-3-26;PR5T11;3;26;280.32;2;1;1;1;0;5.3;8.1;N;11.5;7.733951125;0.002206183;1.675863504;1;8.227572160375393;9.697004188884149;7.054447900720378;8.255506990511474;5.696036368173839;9.405410219625539;9.396674542850986;7.718386968324726;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;31;1;5;1;0;15.7;19.0;D;19.06666667;14.24330252;0.019359279;6.083811928;1;20.335981128954323;20.05349158642241;19.902594129412282;20.09041684049993;20.47939354783474;20.10254701389655;20.143230058660155;20.39775826095946;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;9;1;2;1;0;9.9;12.1;N;12.4;9.469952481;0.007697687;2.863907778;1;13.583214588785305;13.465612718959768;14.602364498658531;13.771415771593267;14.201972607373548;13.475098159508214;13.442732517274575;13.501151827037718;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;4;1;1;1;0;15.7;19.4;N;20.06666667;14.21238896;0.019359279;5.564508798;1;20.335981128954323;20.05349158642241;19.902594129412282;20.09041684049993;20.47939354783474;20.10254701389655;20.143230058660155;20.39775826095946;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;10;1;2;1;0;14.1;17.9;N;19.13333333;14.38180669;0.015614501;6.374635778;1;18.47314897994218;18.03158730233667;18.743942520209895;18.39750961696274;19.016161374912556;18.102201127219452;18.125813268708885;18.52721271186408;PR5T11
PR5T11-3-36;PR5T11;3;36;280.32;3;1;1;1;0;11.5;13.3;N;13.76666667;11.99886358;0.010386891;4.43719703;1;15.446046737797449;15.078400223818935;16.408631964483053;15.569077193870791;16.241403964159623;15.132408907087555;15.116900919883927;15.438132367096557;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;9;1;2;1;0;6.3;14.6;N;26.66666667;18.09552431;0.003117245;9.020591295;1;9.391842253507983;10.406682061235085;9.044815849903479;9.51085117218233;8.048988051892149;10.205030008435712;10.181264145831348;9.00957356268008;PR5T11
PR5T11-2-36;PR5T11;2;36;319.72;7;1;1;1;0;13.4;16.3;N;16.76666667;13.18790238;0.014102609;5.554115118;1;17.65815991474937;17.19601295889401;18.17642769495593;17.646074301231153;18.322973671370484;17.26859609999939;17.28171485134211;17.701935645912112;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;2;1;1;1;0;14.4;19.1;N;20.4;14.86656031;0.016286016;7.058045005;1;18.82243000788196;18.398822663348405;18.975184717433287;18.717471554011393;19.30276660776118;18.46718784751286;18.49493051924146;18.879571882172687;PR5T11
PR5T11-1-26;PR5T11;1;26;285.1;2;1;1;1;0;12.2;13.8;D;13.9;11.21444381;0.011689866;2.771648356;1;16.26103580299026;15.83300353803967;17.10227455664429;16.34102307495628;17.045795902579847;15.898026454001435;15.892510154239417;16.276431077261936;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;12;1;2;1;0;16.8;19.0;D;19.13333333;14.38180669;0.022167078;6.374635778;1;21.616678231400172;21.533958284283656;20.603454540333495;21.236088114252986;21.401257691581165;21.554681723949383;21.595874594483956;21.672024846494033;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;2;1;1;1;0;13.6;17.7;N;19.06666667;14.24330252;0.014526724;6.083811928;1;17.891013933375888;17.431704461936953;18.342721157867665;17.861479907280394;18.524655074663585;17.50419681457604;17.52039926672177;17.938182236293088;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;5;1;1;1;0;9.3;11.8;N;12.4;9.469952481;0.006792909;2.863907778;1;12.884652532905752;12.900998516883048;13.833646246871465;13.084036466445536;13.350867624705984;12.886460649516096;12.85066868567353;12.766513063154992;PR5T11
PR5T11-3-36;PR5T11;3;36;280.32;6;1;1;1;0;13.2;13.4;N;13.76666667;11.99886358;0.013684778;4.43719703;1;17.42530589612285;16.962756674775033;18.00667171262593;17.43008586784149;18.118259351560617;17.035049424923255;17.045047031014356;17.46531761240767;PR5T11
PR5T11-3-56;PR5T11;3;56;280.32;15;1;3;1;0;18.4;23.5;D;23.6;15.45603736;0.02659044;7.362491388;1;23.479510380412314;23.818866212157907;21.507717380617727;22.8786705326131;22.63967886272289;23.778775387169425;23.791949300936125;23.510023307776816;PR5T11
PR5T11-4-47;PR5T11;4;47;314.28;1;1;1;1;0;18.1;23.7;N;23.53333333;16.58975588;0.025730429;8.253428123;1;23.13022935247254;23.378574283427145;21.34754110308726;22.572723521544816;22.415894441537496;23.351670561821813;23.373399455771803;23.16672585948786;PR5T11
PR5T11-1-36;PR5T11;1;36;285.1;19;1;4;1;0;16.6;19.9;D;20.06666667;14.21238896;0.021642432;5.564508798;1;21.383824212773657;21.25930327845723;20.4812007775412;21.0288199681527;21.238222859961738;21.28599197223436;21.32805631325989;21.441010481090572;PR5T11
PR5T11-2-26;PR5T11;2;26;319.72;1;1;1;1;0;9.0;11.6;N;12.4;9.469952481;0.006361725;2.863907778;1;12.535371504965974;12.62691027971308;13.428239550982086;12.737355480646464;12.904491709197917;12.598784683557826;12.561965547160009;12.397339139800762;PR5T11
PR5T11-4-26;PR5T11;4;26;314.28;1;1;1;1;0;11.2;13.9;N;13.9;10.66934862;0.009852035;3.413738065;1;15.09676570985767;14.764130874403497;16.094517053462496;15.235659517119698;15.88156154026629;14.811878180276597;14.792485325475184;15.077232934999842;PR5T11
PR5T11-2-36;PR5T11;2;36;319.72;3;1;1;1;0;11.1;16.1;N;16.76666667;13.18790238;0.009676891;5.554115118;1;14.980338700544412;14.660592034060336;15.987441702831074;15.124162637144432;15.759468831926391;14.706042882863079;14.685419246321565;14.9567082429688;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;7;1;2;1;0;11.4;16.8;N;19.06666667;14.24330252;0.010207035;6.083811928;1;15.32961972848419;14.973034969282798;16.30509459650485;15.45811493284477;16.122510232624307;15.025060644433179;15.00822704675244;15.317943902683089;PR5T11
PR5T11-3-56;PR5T11;3;56;280.32;8;1;2;1;0;18.9;23.9;D;23.6;15.45603736;0.028055208;7.362491388;1;24.061645426978608;24.564862187995683;21.76587169340396;23.386586793178406;23.004667098708964;24.500937405597497;24.49578237616088;24.080881660305515;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;8;1;2;1;0;18.8;25.0;N;26.66666667;18.09552431;0.027759113;9.020591295;1;23.94521841766535;24.41444538336615;21.7150966153862;23.28520013458288;22.932448119099632;24.355474031674465;24.35441567301305;23.9668385966002;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;1;1;1;1;0;16.5;22.5;N;26.66666667;18.09552431;0.021382465;9.020591295;1;21.267397203460394;21.122888982640504;20.419241423395615;20.925016582388835;21.15596734849929;21.15242463537456;21.19474761973867;21.325393552932265;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;4;1;1;1;0;11.3;16.2;N;19.13333333;14.38180669;0.010028749;6.374635778;1;15.21319271917093;14.868278519477652;16.200395444526865;15.346976322148375;16.002568965731676;14.91821724975388;14.900088210906453;15.197644453384916;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;4;1;1;1;0;20.1;25.8;N;26.66666667;18.09552431;0.031730871;9.020591295;1;25.45876953873772;26.417350612567535;22.343974804184025;24.595823259933503;23.84266982268536;26.286578459872732;26.213118601318442;25.44454398752651;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;6;1;1;1;0;13.7;17.9;N;19.06666667;14.24330252;0.014741138;6.083811928;1;18.007440942689144;17.550463420554912;18.424600254271173;17.968967322031002;18.624386258659335;17.622768230492962;17.640492161238463;18.056168129156465;PR5T11
PR5T11-3-56;PR5T11;3;56;280.32;6;1;1;1;0;16.8;22.2;N;23.6;15.45603736;0.022167078;7.362491388;1;21.616678231400172;21.533958284283656;20.603454540333495;21.236088114252986;21.401257691581165;21.554681723949383;21.595874594483956;21.672024846494033;PR5T11
PR5T11-4-47;PR5T11;4;47;314.28;4;1;1;1;0;17.0;22.7;N;23.53333333;16.58975588;0.022698007;8.253428123;1;21.84953225002669;21.811048509034052;20.72353589902227;21.442910039555176;21.562363071602256;21.825444669419714;21.865265388177026;21.90274975355491;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;5;1;1;1;0;7.8;15.9;N;26.66666667;18.09552431;0.004778362;9.020591295;1;11.138247393206866;11.585349756822476;11.652312777081544;11.328751964258773;10.956424760653913;11.491875703005697;11.455821955922596;10.907161443123943;PR5T11
PR5T11-4-26;PR5T11;4;26;314.28;10;1;2;1;0;9.9;12.8;N;13.9;10.66934862;0.007697687;3.413738065;1;13.583214588785305;13.465612718959768;14.602364498658531;13.771415771593267;14.201972607373548;13.475098159508214;13.442732517274575;13.501151827037718;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;9;1;2;1;0;14.7;18.5;N;19.06666667;14.24330252;0.016971669;6.083811928;1;19.171711035821733;18.771537266939063;19.19966853601705;19.036228938308316;19.583462031214076;18.836820556196773;18.868360859070723;19.231159053928362;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;3;1;1;1;0;13.9;18.1;N;19.06666667;14.24330252;0.015174678;6.083811928;1;18.240294961315662;17.78980775198381;18.58588298868049;18.183517542769856;18.821683128425043;17.861454672800054;17.88216768897136;18.29186878659137;PR5T11
PR5T11-1-56;PR5T11;1;56;285.1;2;1;1;1;0;21.0;26.3;D;26.66666667;18.09552431;0.034636059;9.020591295;1;26.50661262255705;27.864248978075157;22.74284971368384;25.494165622882473;24.438965688519836;27.674121084717324;27.52241750713675;26.461645101744704;PR5T11
PR5T11-3-26;PR5T11;3;26;280.32;18;1;3;1;0;9.3;11.3;D;11.5;7.733951125;0.006792909;1.675863504;1;12.884652532905752;12.900998516883048;13.833646246871465;13.084036466445536;13.350867624705984;12.886460649516096;12.85066868567353;12.766513063154992;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;6;1;1;1;0;14.6;21.3;N;23.53333333;15.45303057;0.016741547;7.625893871;1;19.055284026508474;18.646690261011187;19.125574129314064;18.930108500206842;19.490538491371424;18.713093079216563;18.743409590194364;19.114048020550452;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;3;1;1;1;0;12.6;19.7;N;23.53333333;15.45303057;0.012468981;7.625893871;1;16.726743840243298;16.277599135961914;17.475595384058625;16.778517386603347;17.48497094739409;16.346705868382408;16.347306272701026;16.753171704321062;PR5T11
PR5T11-3-47;PR5T11;3;47;280.32;5;1;1;1;0;13.6;17.6;N;19.13333333;14.38180669;0.014526724;6.374635778;1;17.891013933375888;17.431704461936953;18.342721157867665;17.861479907280394;18.524655074663585;17.50419681457604;17.52039926672177;17.938182236293088;PR5T11
PR5T11-4-36;PR5T11;4;36;314.28;4;1;1;1;0;14.4;18.3;N;19.06666667;14.24330252;0.016286016;6.083811928;1;18.82243000788196;18.398822663348405;18.975184717433287;18.717471554011393;19.30276660776118;18.46718784751286;18.49493051924146;18.879571882172687;PR5T11
PR5T11-4-56;PR5T11;4;56;314.28;7;1;2;1;0;12.0;20.4;N;26.86666667;17.54066703;0.011309734;9.226704083;1;16.028181784363742;15.6143585674645;16.909484511670815;16.121305422703372;16.820778453384982;15.676741508397413;15.668259823691677;16.03744650307894;PR5T11
PR5T11-2-47;PR5T11;2;47;319.72;9;1;2;1;0;11.7;17.8;N;20.4;14.86656031;0.010751315;7.058045005;1;15.678900756423966;15.290957147084185;16.61228984643033;15.790479871723802;16.476120911968785;15.348622155439427;15.3358498366053;15.678180579350336;PR5T11
PR5T11-2-56;PR5T11;2;56;319.72;1;1;1;1;0;14.1;20.5;N;23.53333333;15.45303057;0.015614501;7.625893871;1;18.47314897994218;18.03158730233667;18.743942520209895;18.39750961696274;19.016161374912556;18.102201127219452;18.125813268708885;18.52721271186408;PR5T11
PR5T11-1-47;PR5T11;1;47;285.1;9;1;2;1;0;5.8;12.4;N;25.2;16.78195459;0.002642079;7.758499697;1;8.809707206941688;10.044233065922217;8.073908506902928;8.888083384822174;6.9232854043189995;9.799477633739352;9.782567755996164;8.366909349147818;PR5T11
